Product_ID,Sale_Date,Sales_Rep,City,Sales_Amount,Product_Category,Customer_Type,Discount,Payment_Method,Sales_Channel
1474,2023-07-04,Jack,Belfast,4179.3,Food,New,0,Cash,Online
1431,2024-11-21,Ben,Liverpool,8517.0,Electronics,Returning,17,Card,Online
1787,2025-10-29,Rosie,Liverpool,6452.0,Clothing,Returning,3,Card,Online
1565,2025-12-26,Kate,Cardiff,5803.3,Clothing,New,1,Cash,Online
1974,2025-02-27,Greg,Swansea,5786.2,Furniture,Returning,9,Cash,Online
1555,2023-12-13,Greg,Glasgow,2978.6,Food,Returning,15,Card,In-person
1563,2023-07-06,Mark,Liverpool,5816.2,Food,New,13,Cash,Online
1517,2025-10-24,Mark,Manchester,7679.4,Electronics,New,9,Card,Online
1965,2024-03-29,Lillie,Swansea,2456.9,Electronics,New,1,Card,Online
1839,2023-12-27,Jack,Cardiff,3710.6,Food,New,1,Card,In-person
1472,2025-07-05,David,Manchester,1101.1,Food,Returning,25,Card,In-person
1871,2025-12-28,Lillie,Cardiff,4044.2,Electronics,New,19,Card,In-person
1127,2024-01-16,Lillie,Glasgow,7498.2,Food,Returning,14,Card,Online
1803,2023-01-23,Amy,Liverpool,2943.6,Furniture,New,23,Cash,Online
1016,2023-08-04,Mark,Manchester,8119.9,Clothing,New,15,Cash,Online
1753,2023-11-25,Kate,Liverpool,4599.5,Furniture,Returning,18,Card,In-person
1032,2025-03-09,Amy,Belfast,8070.0,Furniture,Returning,0,Cash,Online
1246,2024-07-27,Jack,Manchester,669.9,Clothing,Returning,0,Cash,Online
1472,2023-03-11,Jack,Cardiff,8719.6,Furniture,Returning,1,Card,Online
1244,2025-12-15,Lillie,Swansea,5780.1,Clothing,Returning,7,Cash,In-person
1638,2025-10-02,Kate,Glasgow,1128.4,Furniture,New,12,Cash,Online
1993,2025-04-26,David,Cardiff,6156.8,Electronics,Returning,15,Cash,In-person
1478,2025-02-18,Kate,Manchester,1476.3,Food,New,10,Card,Online
1771,2023-11-14,Jack,Belfast,9945.2,Food,Returning,13,Cash,In-person
1843,2024-01-14,Rosie,Glasgow,8604.2,Clothing,New,5,Cash,In-person
1363,2025-02-25,Jack,Swansea,7753.4,Food,Returning,6,Cash,Online
1876,2023-08-01,Rosie,Cardiff,9542.2,Furniture,Returning,4,Cash,In-person
1770,2025-01-15,Greg,Swansea,2041.0,Furniture,New,7,Card,Online
1574,2024-02-01,David,Swansea,7823.4,Food,New,0,Card,Online
1310,2025-05-31,Mark,London,6406.1,Furniture,New,4,Card,Online
1451,2023-05-25,Jack,Belfast,5320.4,Clothing,Returning,0,Card,In-person
1142,2025-07-28,Rosie,Belfast,3000.3,Electronics,New,20,Cash,In-person
1982,2024-03-30,Amy,Swansea,8194.4,Clothing,Returning,20,Cash,Online
1115,2024-02-16,David,Liverpool,9115.4,Electronics,New,1,Card,In-person
1433,2025-05-03,Ben,Liverpool,256.3,Food,New,15,Card,Online
1860,2023-09-16,Kate,Liverpool,4216.2,Food,New,19,Cash,Online
1155,2025-01-01,Amy,Swansea,2142.6,Clothing,Returning,11,Card,In-person
1273,2025-06-09,Jack,London,5478.8,Furniture,New,3,Cash,Online
1745,2023-02-23,Greg,Manchester,9410.1,Clothing,New,1,Cash,Online
1520,2023-09-25,Kate,Manchester,3278.3,Food,New,5,Card,Online
1775,2024-05-16,Jack,Glasgow,8961.4,Furniture,Returning,10,Cash,Online
1310,2025-04-04,Rosie,Edinburgh,5494.2,Furniture,Returning,23,Cash,In-person
1037,2024-04-13,Ben,Manchester,7773.7,Clothing,New,25,Cash,Online
1580,2024-10-21,Lillie,Manchester,4676.5,Furniture,Returning,22,Card,In-person
1556,2024-05-14,Kate,Liverpool,5008.5,Food,New,23,Card,Online
1816,2025-05-07,Mark,Manchester,4104.4,Furniture,New,22,Card,Online
1474,2024-01-18,Jack,Belfast,534.0,Electronics,Returning,16,Cash,Online
1521,2024-10-05,Greg,London,3968.1,Electronics,Returning,12,Card,Online
1494,2023-01-05,Ben,Liverpool,3878.1,Electronics,Returning,1,Card,In-person
1563,2023-04-24,Ben,Swansea,9940.6,Clothing,Returning,5,Cash,Online
1492,2024-06-09,Amy,Manchester,9608.3,Clothing,Returning,3,Cash,In-person
1615,2024-12-21,Amy,London,535.3,Food,New,2,Card,In-person
1905,2024-02-01,Greg,Edinburgh,7790.3,Furniture,Returning,22,Cash,In-person
1220,2025-11-28,Lillie,Glasgow,6172.4,Electronics,Returning,22,Card,Online
1344,2023-01-16,Mark,Swansea,1653.7,Clothing,Returning,22,Card,In-person
1493,2023-06-16,Rosie,Cardiff,2852.9,Food,Returning,15,Card,In-person
1794,2023-10-24,David,Edinburgh,5621.4,Electronics,New,16,Card,In-person
1082,2023-04-24,Ben,Glasgow,8965.0,Food,Returning,24,Card,In-person
1148,2023-11-27,Amy,Belfast,4831.4,Electronics,New,8,Cash,In-person
1337,2025-11-07,Rosie,Glasgow,4722.3,Food,Returning,7,Card,In-person
1116,2024-11-11,Ben,Edinburgh,4193.0,Electronics,Returning,18,Cash,Online
1809,2023-11-04,Amy,Cardiff,3308.1,Electronics,Returning,7,Card,Online
1726,2023-03-23,Lillie,Glasgow,3276.9,Furniture,Returning,12,Cash,Online
1927,2023-07-08,Amy,Edinburgh,5117.3,Furniture,Returning,4,Card,In-person
1152,2023-09-30,Kate,Belfast,5321.6,Electronics,New,2,Card,In-person
1825,2025-02-08,Kate,Cardiff,4408.4,Clothing,New,0,Card,Online
1214,2024-09-24,David,Swansea,5311.6,Furniture,New,22,Card,Online
1081,2025-06-17,Jack,Manchester,4387.0,Electronics,Returning,6,Card,Online
1286,2025-01-01,Jack,Cardiff,6415.2,Food,New,17,Card,In-person
1866,2024-11-17,David,Manchester,6403.6,Furniture,New,19,Card,Online
1513,2023-03-02,Amy,Manchester,1696.3,Electronics,New,10,Card,In-person
1614,2024-12-18,Amy,Belfast,6967.9,Clothing,New,6,Cash,Online
1336,2024-04-01,Kate,Manchester,9270.8,Electronics,New,2,Card,In-person
1609,2024-08-21,David,Swansea,123.0,Food,New,2,Cash,In-person
1576,2025-08-11,Amy,Cardiff,9093.2,Clothing,Returning,2,Cash,Online
1019,2023-08-03,Amy,Belfast,698.9,Clothing,Returning,13,Cash,In-person
1098,2025-03-03,Ben,London,3807.7,Electronics,Returning,5,Cash,In-person
1463,2025-12-13,Kate,Glasgow,8920.0,Clothing,Returning,5,Card,Online
1928,2025-12-19,Greg,Manchester,5096.7,Clothing,Returning,8,Card,Online
1943,2025-08-25,Jack,Belfast,2528.8,Electronics,New,4,Cash,In-person
1292,2024-01-06,David,Belfast,6692.6,Furniture,New,10,Cash,Online
1258,2025-11-20,Rosie,Swansea,9353.1,Food,New,7,Card,In-person
1488,2024-07-31,Kate,Belfast,2857.9,Clothing,New,17,Cash,In-person
1704,2023-05-07,Mark,Edinburgh,6714.0,Electronics,Returning,3,Cash,Online
1256,2024-06-07,Greg,Glasgow,906.5,Electronics,Returning,5,Cash,Online
1951,2023-11-10,Amy,London,7067.9,Furniture,Returning,8,Cash,Online
1001,2023-12-25,Lillie,Edinburgh,6178.0,Furniture,New,23,Cash,Online
1295,2024-02-24,Rosie,London,5001.5,Electronics,Returning,6,Cash,In-person
1086,2023-01-12,Jack,Cardiff,5450.7,Electronics,New,11,Card,In-person
1094,2023-01-24,Mark,Cardiff,4130.6,Furniture,Returning,9,Card,In-person
1465,2025-02-28,Ben,Edinburgh,5061.1,Clothing,Returning,5,Card,In-person
1486,2023-09-25,Mark,London,9702.3,Electronics,Returning,10,Card,In-person
1152,2025-04-20,Ben,Liverpool,3421.2,Clothing,New,23,Cash,In-person
1672,2023-06-27,Amy,Manchester,3000.8,Electronics,Returning,14,Card,In-person
1562,2024-01-09,Kate,Edinburgh,4565.8,Food,New,2,Card,In-person
1179,2024-12-31,Ben,Edinburgh,7266.5,Clothing,Returning,7,Cash,In-person
1213,2024-08-28,Ben,Liverpool,7469.1,Electronics,New,21,Cash,Online
1880,2025-09-29,Amy,Liverpool,9928.7,Electronics,Returning,2,Card,In-person
1570,2024-07-28,Rosie,Liverpool,6487.0,Clothing,New,24,Card,Online
1579,2025-03-27,Amy,Swansea,2197.1,Electronics,Returning,23,Card,Online
1212,2025-06-05,David,Cardiff,9368.8,Furniture,Returning,9,Cash,Online
1206,2024-08-24,Kate,Edinburgh,5415.5,Food,New,20,Card,In-person
1989,2023-07-17,Jack,Liverpool,9721.5,Clothing,Returning,12,Cash,In-person
1314,2025-09-27,Rosie,Swansea,6481.4,Electronics,New,6,Cash,Online
1524,2023-03-04,Greg,Belfast,703.9,Food,New,13,Cash,Online
1925,2025-12-24,Lillie,Edinburgh,6390.2,Furniture,New,12,Cash,Online
1032,2025-06-20,Jack,Edinburgh,7670.5,Furniture,New,22,Card,In-person
1060,2024-06-17,Ben,Liverpool,3863.7,Electronics,Returning,24,Cash,Online
1641,2025-10-18,Greg,Cardiff,4079.6,Food,Returning,7,Cash,Online
1393,2024-12-24,David,Glasgow,7354.1,Furniture,Returning,16,Card,Online
1001,2023-04-18,Greg,London,9260.3,Food,Returning,9,Card,Online
1588,2025-10-12,Amy,Glasgow,4068.1,Clothing,Returning,6,Cash,Online
1173,2025-03-10,Greg,Swansea,693.0,Clothing,New,14,Cash,Online
1572,2024-03-04,Mark,Cardiff,4423.5,Furniture,Returning,3,Cash,Online
1065,2024-08-04,Jack,Belfast,3502.3,Food,New,1,Card,Online
1071,2024-11-13,Greg,Manchester,6877.7,Food,New,8,Card,Online
1577,2023-03-20,Greg,Edinburgh,5538.3,Clothing,New,20,Cash,In-person
1869,2023-02-19,Greg,Cardiff,7356.7,Clothing,New,20,Cash,Online
1280,2024-02-03,Mark,Cardiff,3804.5,Furniture,Returning,19,Card,Online
1756,2025-06-26,Ben,Glasgow,5292.2,Clothing,New,24,Cash,Online
1663,2025-02-15,David,Edinburgh,5763.3,Electronics,New,8,Cash,Online
1366,2024-01-07,Greg,Manchester,5198.8,Furniture,New,1,Cash,Online
1392,2023-02-20,Amy,Manchester,3732.2,Food,New,13,Cash,In-person
1729,2024-04-30,Kate,Cardiff,1283.9,Food,Returning,25,Cash,In-person
1532,2025-06-18,David,Cardiff,4386.1,Clothing,New,21,Card,Online
1745,2025-12-24,Rosie,Manchester,6730.8,Electronics,New,9,Card,Online
1643,2025-10-04,Rosie,Edinburgh,9358.3,Electronics,New,21,Cash,Online
1518,2024-07-02,Mark,Liverpool,569.7,Food,New,14,Cash,Online
1743,2025-08-14,Rosie,Edinburgh,3421.3,Food,New,8,Card,Online
1885,2024-11-04,Ben,Glasgow,130.0,Clothing,New,2,Card,Online
1095,2025-08-01,Rosie,London,1513.5,Clothing,New,24,Card,Online
1698,2025-01-03,Amy,Liverpool,2540.0,Clothing,New,18,Cash,Online
1700,2023-12-21,Mark,Swansea,2448.3,Clothing,New,24,Cash,Online
1995,2023-01-31,Amy,Glasgow,5332.6,Food,Returning,23,Card,Online
1889,2024-01-12,Jack,Edinburgh,1765.8,Clothing,New,15,Cash,In-person
1346,2023-03-25,Mark,Belfast,7563.7,Furniture,New,15,Card,Online
1814,2024-02-21,Ben,Glasgow,314.9,Food,New,7,Card,Online
1258,2025-10-23,Amy,London,3432.8,Furniture,Returning,23,Card,Online
1819,2025-01-11,Amy,Manchester,7786.8,Furniture,New,4,Cash,Online
1417,2023-03-23,Ben,Swansea,2937.4,Food,Returning,19,Cash,Online
1943,2024-12-20,Ben,London,8958.4,Furniture,New,24,Card,In-person
1380,2024-03-17,Lillie,Manchester,8763.3,Clothing,New,19,Cash,Online
1311,2025-04-25,Mark,Cardiff,7264.8,Food,New,17,Cash,Online
1171,2025-01-02,Jack,Belfast,5073.5,Clothing,Returning,22,Card,In-person
1389,2025-02-13,Mark,Liverpool,8931.2,Electronics,New,7,Card,Online
1812,2023-04-25,Greg,Glasgow,6673.6,Food,Returning,0,Cash,In-person
1225,2024-02-04,Mark,London,9060.6,Clothing,New,15,Cash,In-person
1525,2025-06-03,Ben,Glasgow,1663.3,Furniture,Returning,4,Card,In-person
1146,2025-03-31,Lillie,Glasgow,3709.9,Food,New,11,Cash,In-person
1000,2024-01-20,Greg,Belfast,3099.7,Electronics,Returning,22,Cash,In-person
1730,2025-01-16,Amy,Manchester,3910.7,Furniture,New,25,Cash,Online
1475,2023-03-07,Amy,Manchester,3727.8,Clothing,Returning,0,Card,Online
1794,2025-04-19,Jack,Cardiff,4352.9,Clothing,Returning,18,Cash,Online
1003,2023-10-13,Mark,Cardiff,5204.1,Electronics,Returning,21,Cash,In-person
1888,2024-11-14,Rosie,Swansea,8141.8,Food,Returning,22,Card,In-person
1147,2023-09-06,Amy,Belfast,4106.3,Food,New,2,Cash,Online
1101,2025-11-02,Jack,Swansea,2577.6,Clothing,Returning,12,Cash,In-person
1547,2024-11-21,David,Glasgow,4950.3,Electronics,Returning,4,Cash,Online
1211,2023-09-30,Jack,Manchester,5760.8,Electronics,Returning,11,Card,In-person
1448,2023-01-25,Ben,London,5244.7,Electronics,New,14,Cash,Online
1004,2024-12-29,David,Manchester,7980.8,Electronics,New,24,Card,In-person
1286,2023-01-15,Ben,Cardiff,6523.1,Furniture,Returning,19,Card,In-person
1795,2024-11-29,Jack,Edinburgh,6582.7,Furniture,Returning,3,Card,Online
1000,2023-07-15,Rosie,London,4806.3,Clothing,Returning,23,Card,In-person
1724,2025-12-14,Jack,Edinburgh,8357.1,Clothing,New,23,Card,In-person
1018,2023-01-31,Greg,Liverpool,6691.5,Clothing,Returning,18,Card,In-person
1924,2025-03-05,Ben,London,5625.9,Clothing,Returning,3,Card,In-person
1520,2023-10-17,Lillie,Cardiff,676.2,Food,Returning,20,Card,Online
1849,2024-12-17,Rosie,Swansea,1343.4,Electronics,Returning,16,Cash,Online
1430,2023-10-08,Amy,Manchester,7886.7,Furniture,Returning,22,Cash,In-person
1169,2024-05-20,Mark,Belfast,1971.8,Electronics,New,13,Cash,In-person
1191,2023-08-19,Greg,Glasgow,1732.9,Food,New,22,Card,Online
1837,2023-12-02,David,London,6201.1,Furniture,New,14,Cash,Online
1983,2024-09-29,Rosie,Swansea,3835.9,Furniture,New,9,Card,Online
1434,2025-03-15,Jack,London,2629.2,Food,Returning,22,Card,Online
1415,2025-09-06,Amy,Cardiff,9517.5,Furniture,New,4,Cash,Online
1532,2024-02-13,Rosie,Cardiff,2365.1,Furniture,New,19,Card,In-person
1850,2024-07-22,David,Manchester,3546.9,Electronics,New,12,Cash,Online
1059,2024-10-06,Lillie,London,6689.8,Food,New,19,Card,In-person
1462,2024-03-20,Jack,Cardiff,5282.2,Furniture,New,17,Card,Online
1234,2025-07-22,Ben,Glasgow,1556.3,Food,Returning,10,Cash,In-person
1664,2023-07-22,Lillie,Belfast,853.1,Electronics,New,15,Cash,Online
1453,2024-07-25,Mark,London,3258.7,Furniture,New,11,Cash,Online
1827,2023-02-12,Kate,Edinburgh,1041.2,Food,Returning,5,Card,In-person
1432,2025-05-02,Kate,Edinburgh,9281.8,Furniture,Returning,9,Cash,In-person
1887,2025-02-08,Amy,Cardiff,7881.2,Clothing,New,11,Cash,In-person
1958,2023-09-27,Amy,Manchester,5179.2,Clothing,Returning,7,Card,Online
1942,2025-07-04,Kate,London,9697.0,Furniture,Returning,23,Card,Online
1801,2023-07-05,Greg,Manchester,4035.8,Food,Returning,10,Card,In-person
1835,2024-05-10,David,Swansea,1669.9,Food,Returning,20,Cash,Online
1278,2024-05-14,Mark,Liverpool,3086.3,Clothing,New,12,Cash,Online
1770,2025-04-08,Amy,Manchester,8432.4,Furniture,New,23,Card,In-person
1719,2024-01-30,Mark,Liverpool,7876.2,Furniture,New,7,Card,Online
1593,2024-11-10,Kate,Belfast,8830.1,Clothing,Returning,17,Card,Online
1499,2024-12-12,Ben,Edinburgh,702.6,Electronics,New,10,Cash,In-person
1093,2025-05-21,Greg,Swansea,9539.3,Clothing,New,2,Card,In-person
1025,2023-09-22,Rosie,Manchester,7971.6,Furniture,New,25,Card,In-person
1367,2023-08-01,Ben,Edinburgh,6513.7,Furniture,Returning,9,Cash,Online
1217,2023-05-31,Greg,Glasgow,5030.7,Electronics,Returning,14,Cash,Online
1820,2023-06-29,Greg,London,1258.9,Food,New,13,Cash,Online
1170,2025-10-09,Jack,Glasgow,6911.7,Electronics,New,3,Card,In-person
1162,2023-03-21,Lillie,Edinburgh,7638.0,Food,New,5,Card,Online
1878,2023-08-24,Mark,Glasgow,5659.1,Furniture,New,25,Card,Online
1456,2024-12-16,Lillie,Glasgow,1387.3,Furniture,Returning,5,Card,In-person
1175,2025-01-13,Mark,London,7227.5,Furniture,New,9,Card,In-person
1718,2025-11-21,Greg,Liverpool,725.2,Food,New,19,Card,In-person
1116,2024-01-06,Kate,Liverpool,3718.5,Electronics,Returning,23,Card,Online
1821,2025-11-09,Mark,Glasgow,931.9,Food,New,0,Card,In-person
1673,2024-09-25,Greg,Edinburgh,6437.8,Furniture,Returning,23,Cash,In-person
1914,2025-08-08,Mark,Cardiff,3442.1,Food,New,9,Card,In-person
1620,2025-05-04,Lillie,Edinburgh,8611.5,Electronics,Returning,21,Cash,Online
1770,2023-02-08,Amy,Cardiff,4211.6,Electronics,Returning,17,Card,In-person
1436,2023-01-12,Kate,London,8855.7,Electronics,Returning,9,Card,Online
1277,2025-01-28,Rosie,Manchester,4970.7,Food,New,2,Card,Online
1953,2024-04-17,Rosie,Glasgow,8730.1,Food,Returning,12,Card,Online
1519,2025-05-11,Ben,Edinburgh,9151.3,Food,Returning,20,Cash,In-person
1574,2023-08-09,Ben,Liverpool,1572.4,Furniture,New,6,Cash,Online
1584,2024-09-13,Greg,London,9485.9,Electronics,New,16,Card,Online
1458,2025-05-14,Lillie,Cardiff,6344.2,Clothing,Returning,13,Card,Online
1815,2025-08-10,Jack,London,7013.5,Electronics,New,13,Cash,Online
1170,2025-08-17,Ben,London,8405.7,Furniture,Returning,7,Cash,In-person
1181,2023-03-05,Amy,Glasgow,6746.6,Clothing,Returning,4,Card,Online
1428,2024-07-09,Rosie,Belfast,9323.7,Furniture,Returning,14,Card,In-person
1084,2023-03-24,Kate,Liverpool,2521.6,Furniture,Returning,24,Card,Online
1811,2025-03-20,Jack,London,2981.0,Electronics,New,1,Cash,Online
1372,2023-11-16,Lillie,Edinburgh,2409.7,Furniture,New,0,Card,Online
1493,2024-07-24,Greg,Manchester,3300.7,Furniture,New,17,Cash,In-person
1468,2024-06-06,Ben,Glasgow,785.3,Food,Returning,2,Card,In-person
1605,2025-05-26,Greg,Belfast,8200.2,Furniture,New,13,Cash,Online
1002,2023-10-27,David,London,5124.0,Furniture,Returning,20,Card,Online
1222,2025-07-02,David,Glasgow,3074.5,Food,New,18,Card,Online
1299,2024-12-10,Ben,Manchester,1964.4,Electronics,Returning,12,Cash,In-person
1386,2023-10-04,Jack,Edinburgh,4220.9,Electronics,New,18,Cash,In-person
1046,2025-09-01,Mark,Glasgow,956.4,Food,Returning,8,Cash,Online
1403,2024-05-18,Jack,Manchester,2843.1,Electronics,New,19,Cash,Online
1635,2024-12-09,Jack,Belfast,432.7,Furniture,New,18,Card,Online
1474,2023-10-29,Rosie,Cardiff,4425.7,Furniture,New,14,Cash,Online
1120,2024-09-06,Mark,Edinburgh,9890.6,Furniture,New,24,Cash,Online
1242,2025-12-25,Jack,Edinburgh,7825.9,Clothing,New,25,Card,In-person
1615,2024-08-15,Lillie,Manchester,9115.5,Clothing,Returning,22,Cash,In-person
1824,2024-05-03,Amy,London,5897.4,Clothing,Returning,4,Cash,In-person
1031,2024-05-22,Jack,Glasgow,7152.2,Food,New,8,Card,Online
1238,2024-02-02,David,Manchester,6653.4,Clothing,Returning,11,Cash,In-person
1791,2024-07-28,Kate,Edinburgh,4954.8,Food,New,17,Cash,In-person
1912,2023-01-27,Kate,Edinburgh,415.6,Electronics,Returning,13,Cash,In-person
1729,2024-10-27,Ben,Glasgow,2372.1,Furniture,Returning,25,Cash,Online
1313,2023-11-24,Jack,Glasgow,7033.7,Furniture,New,22,Card,In-person
1268,2023-08-21,Mark,Manchester,7049.9,Electronics,New,23,Card,In-person
1247,2025-06-26,Lillie,Swansea,3109.1,Furniture,New,19,Cash,Online
1940,2025-08-14,David,Manchester,3838.6,Food,Returning,5,Card,Online
1191,2025-09-18,Greg,Cardiff,1461.5,Furniture,New,19,Card,In-person
1685,2025-07-14,David,Cardiff,3136.4,Electronics,Returning,5,Card,Online
1842,2025-06-24,Kate,Manchester,1516.1,Food,Returning,19,Card,Online
1211,2023-05-30,Amy,Cardiff,7510.1,Food,Returning,12,Card,Online
1879,2024-09-21,Jack,Cardiff,9941.3,Furniture,New,1,Cash,Online
1915,2024-08-31,Ben,Edinburgh,4256.3,Furniture,Returning,13,Card,Online
1458,2023-12-12,Rosie,Glasgow,9562.1,Food,New,21,Cash,Online
1275,2024-05-06,David,Swansea,197.7,Furniture,Returning,9,Cash,In-person
1908,2025-07-04,David,Belfast,3769.9,Electronics,New,12,Cash,Online
1058,2024-09-02,Ben,London,1276.3,Food,Returning,7,Cash,In-person
1979,2024-07-27,Ben,London,6775.8,Clothing,New,5,Cash,Online
1317,2024-03-13,Lillie,Manchester,2121.9,Furniture,Returning,22,Card,Online
1655,2024-12-17,Greg,Swansea,2473.3,Food,Returning,9,Cash,In-person
1919,2023-12-10,Mark,Liverpool,9564.3,Clothing,New,19,Card,In-person
1636,2024-06-01,Amy,Glasgow,7597.8,Clothing,New,1,Card,In-person
1680,2025-01-18,Kate,Belfast,4814.9,Clothing,Returning,5,Card,In-person
1895,2023-03-12,Amy,Swansea,4560.5,Electronics,New,0,Card,Online
1572,2025-02-05,Ben,Manchester,2416.2,Clothing,Returning,24,Card,Online
1620,2025-04-16,Kate,Swansea,1918.3,Electronics,New,4,Card,In-person
1022,2024-09-09,Mark,London,6162.2,Furniture,Returning,15,Cash,Online
1982,2024-08-16,Greg,Cardiff,2857.7,Clothing,New,2,Card,In-person
1679,2025-12-07,Jack,Belfast,8757.3,Electronics,Returning,20,Cash,In-person
1089,2025-01-12,Kate,Liverpool,7416.8,Electronics,Returning,9,Card,In-person
1931,2023-09-29,Mark,Cardiff,6683.7,Furniture,New,15,Card,In-person
1545,2025-01-18,Greg,Glasgow,6801.0,Clothing,New,19,Card,In-person
1209,2025-03-27,Greg,London,7886.9,Furniture,New,16,Cash,Online
1129,2025-11-18,Greg,Belfast,9582.9,Furniture,New,14,Cash,Online
1700,2025-01-25,David,London,2174.2,Furniture,Returning,10,Card,Online
1875,2024-08-13,Amy,Glasgow,5330.0,Electronics,Returning,17,Cash,Online
1402,2023-06-20,Amy,Edinburgh,6518.7,Furniture,New,21,Card,Online
1759,2023-11-05,Jack,Glasgow,6661.7,Electronics,Returning,8,Card,In-person
1737,2023-05-04,Ben,London,3290.5,Clothing,Returning,25,Cash,Online
1059,2023-06-27,Amy,Manchester,9342.7,Electronics,New,23,Card,In-person
1773,2025-01-08,Kate,Liverpool,2769.6,Furniture,Returning,22,Card,Online
1398,2025-08-04,Ben,Cardiff,3756.4,Clothing,Returning,6,Card,Online
1853,2024-12-22,Lillie,Liverpool,4720.2,Food,Returning,8,Card,In-person
1168,2024-12-26,Jack,Manchester,5740.3,Electronics,New,17,Card,Online
1047,2023-01-15,Ben,London,8868.2,Furniture,New,5,Card,Online
1195,2024-01-05,Amy,Manchester,3165.5,Furniture,New,1,Cash,In-person
1488,2024-09-03,Rosie,Belfast,7827.1,Furniture,New,9,Card,In-person
1094,2025-04-08,Rosie,Glasgow,5344.5,Furniture,New,8,Card,In-person
1181,2025-06-20,Mark,Edinburgh,2966.1,Clothing,Returning,12,Cash,In-person
1873,2023-11-28,Kate,Swansea,860.5,Electronics,Returning,14,Card,Online
1714,2024-07-22,Amy,London,5761.9,Clothing,New,23,Card,Online
1198,2025-12-17,Mark,Edinburgh,3495.9,Electronics,New,24,Cash,Online
1873,2023-05-28,Kate,Edinburgh,4047.9,Clothing,Returning,10,Cash,In-person
1891,2025-07-03,David,Swansea,4905.7,Clothing,New,11,Card,Online
1521,2024-09-24,Greg,Glasgow,8632.1,Food,Returning,3,Cash,Online
1964,2023-06-20,David,Edinburgh,6990.0,Electronics,New,0,Card,Online
1248,2025-09-11,Ben,Manchester,2594.1,Clothing,Returning,13,Card,In-person
1047,2023-12-01,Kate,Glasgow,5230.4,Furniture,Returning,1,Card,Online
1694,2024-11-02,Amy,Swansea,9231.9,Food,New,23,Card,In-person
1838,2023-09-04,Kate,Manchester,2386.5,Food,New,18,Cash,In-person
1526,2023-03-22,Greg,Edinburgh,8705.7,Clothing,Returning,18,Cash,In-person
1816,2023-04-06,Jack,Manchester,7328.6,Food,New,4,Card,Online
1891,2023-01-06,David,Glasgow,7570.8,Clothing,Returning,8,Card,Online
1454,2024-10-06,Greg,Manchester,2757.2,Furniture,Returning,17,Card,Online
1643,2025-06-26,Rosie,Liverpool,1947.5,Electronics,Returning,13,Card,Online
1888,2025-12-23,Mark,London,2544.2,Food,Returning,9,Card,In-person
1541,2025-12-23,Lillie,Manchester,2636.9,Food,New,6,Card,In-person
1569,2024-03-09,Jack,Belfast,8005.4,Clothing,Returning,3,Card,Online
1792,2023-08-02,Rosie,Manchester,1285.1,Electronics,Returning,7,Cash,Online
1935,2023-08-10,Amy,Edinburgh,2369.7,Furniture,New,25,Cash,Online
1870,2024-01-19,Ben,Cardiff,6273.7,Electronics,Returning,11,Cash,Online
1165,2024-09-28,Greg,Swansea,2654.1,Electronics,Returning,19,Cash,Online
1932,2024-01-10,Kate,Cardiff,4691.7,Electronics,Returning,5,Cash,Online
1388,2025-04-09,Kate,Swansea,9489.3,Clothing,Returning,7,Cash,Online
1498,2025-08-09,David,London,9142.3,Clothing,New,8,Card,In-person
