YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,314.8,314.8,,,281.1,351.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,131.4,131.4,,,130.1,132.7,Sex,Female,,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN08,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,185.2,185.2,,,182.2,188.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN08,,CRDRATE,RACE,BLK,,,,
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,575.2,575.2,,,572.4,578.0,Overall,Overall,,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN07,,CRDRATE,OVERALL,OVR,,,,
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,157.0,157.0,,,,,Overall,Overall,,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN03,,NMBR,OVERALL,OVR,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,376.7,376.7,,,374.4,379.0,Race/Ethnicity,Hispanic,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,360.7,360.7,,,336.0,386.6,Race/Ethnicity,Hispanic,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2015,2019,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,142.1,142.1,,,140.4,143.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,AGEADJRATE,RACE,WHT,,,,
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,687.0,687.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN04,,NMBR,RACE,WHT,,,,
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,254.0,254.0,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),46,CAN,CAN07,,NMBR,RACE,AIAN,,,,
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,445.8,445.8,,,436.2,455.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,172.5,172.5,,,170.0,175.0,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN08,,CRDRATE,OVERALL,OVR,,,,
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,411.8,411.8,,,404.5,419.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-108.10983035299967 43.23554134300048),56,CAN,CAN07,,AGEADJRATE,RACE,WHT,,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,537.0,537.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN01,,NMBR,RACE,WHT,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,158.4,158.4,,,156.5,160.3,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,2547.0,2547.0,,,,,Overall,Overall,,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN02,,NMBR,OVERALL,OVR,,,,
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,211.1,211.1,,,208.4,213.8,Sex,Male,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,133.1,133.1,,,131.5,134.8,Sex,Female,,,,,POINT (-89.81637074199966 44.39319117400049),55,CAN,CAN08,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,1217.0,1217.0,,,,,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN05,,NMBR,OVERALL,OVR,,,,
2016,2020,IN,Indiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,149.7,149.7,,,145.6,153.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN08,,CRDRATE,RACE,BLK,,,,
2015,2019,NV,Nevada,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,374.3,374.3,,,370.2,378.5,Sex,Female,,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,480.9,480.9,,,477.7,484.0,Sex,Male,,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,500.7,500.7,,,491.1,510.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,24344.0,24344.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN07,,NMBR,RACE,HIS,,,,
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,196.5,196.5,,,191.2,201.8,Sex,Female,,,,,POINT (-71.52247031399963 41.70828019300046),44,CAN,CAN08,,CRDRATE,SEX,SEXF,,,,
2016,2020,AZ,Arizona,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,135.4,135.4,,,134.2,136.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN08,,AGEADJRATE,RACE,WHT,,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,26128.0,26128.0,,,,,Sex,Female,,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN07,,NMBR,SEX,SEXF,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,186.9,186.9,,,183.1,190.6,Sex,Male,,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN08,,CRDRATE,SEX,SEXM,,,,
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,232.2,232.2,,,229.5,234.9,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,CRDRATE,RACE,WHT,,,,
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,182.9,182.9,,,169.7,196.8,Race/Ethnicity,Hispanic,,,,,POINT (-77.036871 38.907192),11,CAN,CAN07,,CRDRATE,RACE,HIS,,,,
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,460.3,460.3,,,452.2,468.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,576.1,576.1,,,553.6,599.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,166.5,166.5,,,157.6,175.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,151.5,151.5,,,150.2,152.8,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,427.0,427.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN08,,NMBR,RACE,HIS,,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,431.2,431.2,,,427.8,434.6,Sex,Male,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN07,,CRDRATE,SEX,SEXM,,,,
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,18449.0,18449.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN08,,NMBR,RACE,WHT,,,,
2015,2019,TX,Texas,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,6629.0,6629.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,CAN,CAN04,,NMBR,RACE,WHT,,,,
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,464.7,464.7,,,459.2,470.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN07,,AGEADJRATE,RACE,WHT,,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,194.6,194.6,,,192.4,196.8,Sex,Female,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN08,,CRDRATE,SEX,SEXF,,,,
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,230.8,230.8,,,216.8,245.4,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,289.0,289.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN07,,NMBR,RACE,HIS,,,,
2015,2019,OR,Oregon,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,455.9,455.9,,,433.1,479.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-120.15503132599969 44.56744942400047),41,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,195.4,195.4,,,158.7,238.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,NH,New Hampshire,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,284.0,284.0,,,210.4,375.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,382.5,382.5,,,380.1,384.8,Race/Ethnicity,Hispanic,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN07,,CRDRATE,RACE,HIS,,,,
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,537.0,537.0,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN07,,NMBR,RACE,HIS,,,,
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,210.6,210.6,,,209.0,212.2,Overall,Overall,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN08,,CRDRATE,OVERALL,OVR,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,400.8,400.8,,,395.6,406.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN07,,AGEADJRATE,RACE,WHT,,,,
2016,2020,ME,Maine,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,208.0,208.0,,,167.0,255.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN08,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,520.9,520.9,,,516.1,525.8,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN07,,CRDRATE,OVERALL,OVR,,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,447.6,447.6,,,443.4,451.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,487.9,487.9,,,482.3,493.5,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,1136.0,1136.0,,,,,Sex,Male,,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN01,,NMBR,SEX,SEXM,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,5963.0,5963.0,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN07,,NMBR,OVERALL,OVR,,,,
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,136.3,136.3,,,134.8,137.8,Overall,Overall,,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,304.2,304.2,,,275.3,335.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-71.52247031399963 41.70828019300046),44,CAN,CAN07,,AGEADJRATE,RACE,API,,,,
2015,2019,NV,Nevada,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,453.3,453.3,,,449.9,456.7,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN07,,CRDRATE,OVERALL,OVR,,,,
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,250.6,250.6,,,217.8,287.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,NH,New Hampshire,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,323.0,323.0,,,247.1,414.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2016,2020,NE,Nebraska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,502.9,502.9,,,445.5,565.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-99.36572062299967 41.6410409880005),31,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,952.0,952.0,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN01,,NMBR,OVERALL,OVR,,,,
2015,2019,HI,Hawaii,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,130.4,130.4,,,105.6,158.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,378.9,378.9,,,305.2,464.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-71.52247031399963 41.70828019300046),44,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,CO,Colorado,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,129.3,129.3,,,125.3,133.3,Race/Ethnicity,Hispanic,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN08,,AGEADJRATE,RACE,HIS,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,2399.0,2399.0,,,,,Sex,Male,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN05,,NMBR,SEX,SEXM,,,,
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,615.6,615.6,,,612.8,618.5,Sex,Male,,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN07,,CRDRATE,SEX,SEXM,,,,
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,300.0,300.0,,,277.7,323.4,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN07,,AGEADJRATE,RACE,API,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,542.1,542.1,,,538.3,545.9,Overall,Overall,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN07,,CRDRATE,OVERALL,OVR,,,,
2015,2019,TN,Tennessee,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,316.9,316.9,,,303.3,331.0,Race/Ethnicity,Hispanic,,,,,POINT (-85.77449091399967 35.68094058000048),47,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,213.0,213.0,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN02,,NMBR,OVERALL,OVR,,,,
2016,2020,AZ,Arizona,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,459.5,459.5,,,456.4,462.6,Sex,Female,,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN07,,CRDRATE,SEX,SEXF,,,,
2015,2019,ME,Maine,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,480.0,480.0,,,475.4,484.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN07,,AGEADJRATE,RACE,WHT,,,,
2016,2020,KY,Kentucky,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,354.0,354.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN05,,NMBR,RACE,WHT,,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,202.0,202.0,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN02,,NMBR,RACE,BLK,,,,
2015,2019,NE,Nebraska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,179.5,179.5,,,175.8,183.3,Sex,Male,,,,,POINT (-99.36572062299967 41.6410409880005),31,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,KY,Kentucky,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,220.3,220.3,,,217.6,223.0,Sex,Male,,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,527.7,527.7,,,516.6,539.0,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-77.036871 38.907192),11,CAN,CAN07,,CRDRATE,RACE,BLK,,,,
2016,2020,GA,Georgia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,200.6,200.6,,,196.8,204.6,Race/Ethnicity,Hispanic,,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN07,,CRDRATE,RACE,HIS,,,,
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,224.2,224.2,,,211.0,237.9,Race/Ethnicity,Hispanic,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,59105.0,59105.0,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN07,,NMBR,OVERALL,OVR,,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,583.0,583.0,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN05,,NMBR,OVERALL,OVR,,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,133.5,133.5,,,131.6,135.5,Sex,Female,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN08,,CRDRATE,SEX,SEXF,,,,
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,2310.0,2310.0,,,,,Sex,Female,,,,,POINT (-100.3735306369997 44.353130053000484),46,CAN,CAN07,,NMBR,SEX,SEXF,,,,
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,139.6,139.6,,,134.4,145.0,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,CRDRATE,RACE,BLK,,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,420.7,420.7,,,414.9,426.6,Sex,Female,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,421.0,421.0,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN04,,NMBR,RACE,WHT,,,,
